vmid,cpu,mem,at,lt
2696,1,2,41042.0,28703.13694974754
2697,1,2,41042.0,28668.71378955199
2698,1,2,41042.0,27887.96019553304
2699,1,2,41042.0,27875.02584277868
2700,1,2,41042.0,28504.094077401445
2701,1,2,41042.0,27736.314822115422
2702,1,2,41042.0,27696.87180449042
2703,1,2,41042.0,28666.65480430519
2704,1,2,41042.0,27728.226432646446
2705,1,2,41042.0,27900.792794555164
2706,2,4,41111.0,93.44969434870029
2707,1,2,41150.0,1032.3111978882018
2708,1,2,41150.0,1028.248983733387
2709,1,1,41217.0,37916.437215351674
2710,8,16,41252.0,61.957180062277395
2711,1,4,41253.0,68.3854823719222
2712,1,1,41257.0,533052.1591906786
2713,1,2,41263.0,10990.428044621562
2714,1,2,41263.0,11780.533078113294
2715,1,2,41263.0,10788.687903363467
2716,1,1,41387.0,1104.7208054497698
2717,1,1,41388.0,1101.8474112102908
2718,1,1,41394.0,1096.4748718420801
2719,1,1,41416.0,2785.651629305998
2720,1,4,41424.0,2697.971651899949
2721,1,1,41497.0,870.016570903415
2722,1,2,41499.0,1834.772111055692
2723,1,1,41504.0,861.018845493274
2724,1,1,41510.0,153247.22645326628
2725,1,2,41564.0,3726.9840850013525
2726,1,2,41611.0,1630.2526645106668
2727,1,2,41612.0,27107.7225674837
2728,1,2,41612.0,27052.06105912593
2729,1,2,41612.0,27094.60748612773
2730,1,2,41612.0,28071.5340297933
2731,1,2,41612.0,27908.265587022608
2732,1,2,41612.0,27082.40492357504
2733,1,2,41612.0,27065.99168924494
2734,1,2,41612.0,27058.94262877215
2735,1,2,41612.0,27253.84774708848
2736,1,2,41612.0,27267.702318204658
2737,1,2,41612.0,27070.1672514146
2738,2,4,41715.0,1530.3138557267143
2739,1,1,41857.0,2494.0758584727146
2740,1,1,41865.0,2484.732429435604
2741,1,4,41892.0,2963.6881072766882
2742,1,1,42069.0,458.15943606473036
2743,1,2,42145.0,3715.298351739556
2744,1,1,42147.0,270.386724891875
2745,1,1,42154.0,259.32079337903696
2746,1,2,42191.0,27249.717927925467
2747,1,2,42191.0,27262.618847681206
2748,1,2,42191.0,27408.054716131304
2749,1,2,42191.0,26889.237013803446
2750,1,2,42191.0,27275.38352010299
2751,1,2,42191.0,27431.534691184825
2752,1,2,42191.0,27400.925286247224
2753,1,2,42191.0,26636.690878232475
2754,1,2,42191.0,27259.36201451871
2755,1,2,42191.0,27429.234180334726
2756,1,2,42191.0,27272.260804195408
2757,2,4,42228.0,51531.189994663895
2758,4,8,42455.0,64.67768234925819
2759,2,8,42585.0,1577.9362375004885
2760,1,1,42603.0,5777.597665121237
2761,1,4,42615.0,376.71781184823374
2762,1,2,42723.0,3839.608726391907
2763,2,8,42726.0,1325.6046727699184
2764,2,4,42746.0,64.87043907464958
2765,1,2,42772.0,25990.240413194137
2766,1,2,42772.0,25821.036007286584
2767,1,2,42773.0,26789.21272227959
2768,1,2,42773.0,25772.9683271911
2769,1,2,42773.0,26248.049482843788
2770,1,2,42773.0,26612.270964048934
2771,1,2,42773.0,25817.47186746629
2772,1,2,42773.0,25975.93526352278
2773,1,2,42773.0,25966.350001447707
2774,1,2,42773.0,26012.413392454444
2775,1,2,42773.0,26759.451053225857
2776,1,1,42956.0,8914.659701431172
2777,1,1,42957.0,8913.691611414484
2778,1,2,43053.0,69.48195323578565
2779,1,4,43055.0,63.58856056343651
2780,1,2,43063.0,17565.13173736705
2781,1,2,43063.0,16936.020183856926
2782,1,2,43063.0,16941.535591205018
2783,1,2,43063.0,14963.823134352848
2784,1,2,43063.0,16742.966475433448
2785,1,2,43063.0,14954.616664691594
2786,1,2,43063.0,17565.63511307863
2787,1,2,43063.0,14958.243946866132
2788,1,2,43063.0,16943.89170980797
2789,1,2,43063.0,16936.24665485454
2790,1,2,43063.0,16741.723952976772
2791,2,4,43152.0,63080.21262636962
2792,1,1,43215.0,649.8929602083972
2793,1,4,43244.0,385.4332483742268
2794,1,2,43308.0,3794.7351433561034
2795,1,2,43357.0,26123.853482974617
2796,1,2,43357.0,25352.44064489365
2797,1,2,43358.0,25169.6532702104
2798,1,2,43358.0,26125.209192695373
2799,1,2,43358.0,25979.71599201557
2800,1,2,43358.0,26150.969756945968
2801,1,2,43358.0,25179.5190212776
2802,1,2,43358.0,25158.38075480338
2803,1,2,43358.0,25971.666617211256
2804,1,2,43358.0,26123.415682851642
2805,1,2,43358.0,25999.39571321483
2806,1,2,43639.0,16305.656517734511
2807,1,2,43639.0,45807.18055913625
2808,1,2,43639.0,39865.47236863994
2809,1,2,43639.0,13744.907521600828
2810,1,2,43639.0,41851.17297440214
2811,1,2,43639.0,39866.10915990974
2812,1,2,43639.0,41852.18817832232
2813,1,2,43639.0,16109.77469591616
2814,1,2,43639.0,41848.96618731287
2815,1,1,43669.0,1877.798757214432
2816,1,1,43669.0,1876.2863716476622
2817,1,1,43669.0,1875.5762089098944
2818,1,1,43669.0,1877.0316407813914
2819,1,1,43669.0,1877.3297440422866
2820,1,2,43691.0,45029.01692913015
2821,1,2,43691.0,45773.652525990765
2822,1,2,43691.0,45028.66031864363
2823,1,2,43691.0,45031.22734855406
2824,1,2,43692.0,45814.146438608506
2825,1,2,43692.0,45816.67067322186
2826,1,2,43692.0,45225.631811658386
2827,1,2,43714.0,44989.66168488946
2828,1,2,43714.0,44983.13844034515
2829,1,2,43715.0,44978.027998040845
2830,1,2,43715.0,25081.01023952869
2831,1,2,43715.0,54.25425805718559
2832,1,2,43715.0,54.55007134346543
2833,1,2,43715.0,25075.53728533307
2834,1,2,43759.0,8860.360008565503
2835,1,2,43759.0,44936.18303300249
2836,1,2,43759.0,8860.246209707819
2837,1,2,43759.0,44933.905755308275
2838,1,2,43759.0,45694.87343088428
2839,1,2,43759.0,8858.271524924252
2840,1,2,43759.0,44932.29339715331
2841,1,2,43800.0,46859.057119434314
2842,1,2,43800.0,46714.5478077251
2843,1,2,43800.0,45876.7860499083
2844,1,2,43800.0,47022.62070783369
2845,1,2,43800.0,46900.088159853505
2846,1,2,43800.0,46717.49702134771
2847,1,2,43800.0,46878.20880716112
2848,1,1,43927.0,2744.3762547470633
2849,1,1,43934.0,2736.364558071268
2850,1,2,44000.0,3621.9651883945735
2851,1,4,44036.0,414.21014128066207
2852,1,2,44048.0,25380.009198035277
2853,1,2,44048.0,24430.066309306654
2854,1,2,44048.0,25372.81273691298
2855,1,2,44048.0,24404.604781749586
2856,1,2,44048.0,25219.505867951284
2857,1,2,44048.0,25215.065555368696
2858,1,2,44048.0,25211.701057746097
2859,1,2,44048.0,25386.617147847366
2860,1,2,44048.0,24575.752049908897
2861,1,2,44048.0,25238.499786700497
2862,1,2,44048.0,25388.326743063582
2863,2,8,44128.0,6685.978278335217
2864,2,8,44128.0,6683.599957174378
2865,2,8,44128.0,6683.743567724428
2866,2,8,44128.0,6686.063330919782
2867,2,8,44128.0,6683.6727538068735
2868,2,8,44128.0,6688.338581632913
2869,2,8,44128.0,6685.617746459737
2870,2,8,44128.0,6689.7880528205405
2871,2,8,44128.0,6689.088143755322
2872,2,8,44128.0,6690.083069273583
2873,1,1,44132.0,2672.0212227270677
2874,1,2,44269.0,8476.056431227707
2875,1,1,44276.0,2321.45356625374
2876,1,1,44285.0,2297.9948895762527
2877,1,2,44326.0,15555.748402776428
2878,1,2,44326.0,41090.537216747274
2879,1,2,44326.0,13566.967904693325
2880,1,2,44326.0,13573.099780237684
2881,1,2,44327.0,15352.482987394702
2882,1,2,44327.0,15552.993998541053
2883,1,2,44327.0,13567.70890623979
2884,1,2,44327.0,13572.857929682612
2885,1,2,44327.0,41089.41473032463
2886,1,2,44327.0,41091.47479060508
2887,1,2,44327.0,15557.473981822208
2888,1,2,44327.0,41095.78438113696
2889,1,2,44327.0,13564.631192817322
2890,1,2,44327.0,15349.294372331899
2891,1,2,44327.0,15548.697275717754
2892,1,2,44327.0,41091.683147935044
2893,1,2,44327.0,13573.826338612227
2894,1,2,44327.0,13568.53594194663
2895,1,2,44327.0,15547.081706756027
2896,1,2,44327.0,41090.63813440277
2897,1,2,44361.0,11151.465905638972
2898,1,2,44361.0,10551.120477784072
2899,1,2,44379.0,44279.62848836019
2900,1,2,44379.0,45067.82189089204
2901,1,2,44379.0,44257.81370013891
2902,1,2,44379.0,45053.639390636235
2903,1,2,44400.0,24326.542346131246
2904,1,2,44400.0,24320.06312774336
2905,1,2,44400.0,24318.272921833777
2906,1,2,44400.0,44433.56514870035
2907,1,2,44401.0,24297.510013773313
2908,1,2,44401.0,24308.467067929647
2909,1,2,44401.0,24291.154749743542
2910,1,2,44401.0,24305.382478304055
2911,1,2,44401.0,24307.008090061154
2912,1,2,44440.0,8104.985884037733
2913,1,2,44440.0,8104.907696137338
2914,1,2,44440.0,8106.6968767092885
2915,1,2,44440.0,8108.732216073036
2916,1,2,44440.0,8107.00802566845
2917,1,2,44440.0,19779.138711209904
2918,1,2,44480.0,45966.71712434306
2919,1,2,44480.0,44949.69097637384
2920,1,2,44480.0,46099.88956121917
2921,1,2,44480.0,46134.916849629735
2922,1,2,44480.0,36776.60909572557
2923,1,2,44480.0,46273.65555642962
2924,1,1,44697.0,1322.501953463294
2925,1,1,44705.0,1315.818339426001
2926,4,8,44853.0,64.03819521873871
2927,8,16,44856.0,64.5018324178055
2928,1,2,44876.0,3847.0760921457018
2929,1,2,44899.0,797.6314247145663
2930,2,4,44911.0,11386.838046217646
2931,2,4,44914.0,52710.66686256308
2932,1,2,44932.0,44407.490056696166
2933,1,2,44933.0,43653.50335562897
2934,1,2,44933.0,43992.383649531075
2935,1,2,44933.0,44454.16511097534
2936,1,2,44994.0,7496.451795084371
2937,1,1,44994.0,149413.4577233724
2938,1,2,44994.0,15032.455090881835
2939,1,2,44994.0,7493.456703816526
2940,1,2,44994.0,43785.365748377655
2941,1,2,44994.0,44377.29088026814
2942,1,2,44994.0,18774.477572084063
2943,1,2,44994.0,7501.36691977771
2944,2,4,45029.0,2652.477870835811
2945,1,2,45034.0,45513.98809950005
2946,1,2,45034.0,45541.90230082102
2947,1,2,45034.0,46065.51746469815
2948,1,2,45034.0,46094.577900649856
2949,1,2,45035.0,44686.60567211137
2950,1,2,45035.0,45470.65659421879
2951,1,2,45035.0,34.23103705223649
2952,1,2,45070.0,4469.738155319643
2953,1,1,45086.0,666.6524743868409
2954,1,1,45094.0,657.445175267336
2955,1,1,45150.0,65.36642561327555
2956,2,4,45311.0,48909.119280940315
2957,1,1,45328.0,6261.455768716431
2958,1,1,45333.0,2392.779242989773
2959,1,1,45333.0,2390.299171852402
2960,1,1,45333.0,2393.5241329153996
2961,1,1,45333.0,2391.05691177323
2962,1,1,45333.0,2391.072352480719
2963,1,2,45429.0,14335.912415298877
2964,1,2,45429.0,37895.82218242147
2965,1,2,45429.0,39878.340802295446
2966,1,2,45429.0,39881.97184155389
2967,1,1,45437.0,4535.287822832643
2968,1,1,45444.0,4532.501996642091
2969,1,2,45484.0,43261.05544095376
2970,1,2,45484.0,43800.54016554573
2971,1,1,45513.0,7976.0328382567395
2972,1,1,45537.0,274.71428650623557
2973,1,2,45545.0,43731.68930674766
2974,1,1,45545.0,270.9100816250896
2975,1,2,45545.0,30665.925855470294
2976,1,2,45545.0,30664.58888243961
2977,1,2,45545.0,6895.426519778983
2978,1,2,45545.0,6889.3492393457145
2979,1,2,45545.0,5089.2998712552235
2980,1,2,45546.0,30658.975656291666
2981,1,2,45744.0,432.4852883670681
2982,1,2,45744.0,432.3032204133316
2983,1,2,45744.0,2162.307054414917
2984,1,1,45916.0,314.73827510246974
2985,1,1,45924.0,301.47819444507843
2986,1,2,45981.0,6592.326423173796
2987,1,1,46007.0,1014.8713783654113
2988,1,1,46015.0,986.3067031978288
2989,1,1,46027.0,51046.30925251818
2990,1,2,46043.0,42647.648504199344
2991,2,4,46179.0,379.59207000484326
2992,1,1,46216.0,6251.496747350504
2993,1,1,46224.0,6249.526635306842
2994,1,1,46234.0,1534.303847069698
2995,1,1,46267.0,1378.5536248047092
2996,1,1,46274.0,1370.2817659891782
2997,1,2,46285.0,678025.0846480903
2998,1,2,46333.0,71953.8105651732
2999,1,1,46374.0,1286.4774801288147
3000,4,16,46451.0,101056.31448680238
3001,1,1,46477.0,9655.118680973837
3002,1,1,46484.0,8114.950039535326
3003,1,2,46489.0,375.56815179136373
3004,1,2,46617.0,52237.640307744296
3005,1,2,46637.0,21863.603285057085
3006,1,2,46637.0,21866.479266488925
3007,1,2,46637.0,21832.09985608141
3008,1,2,46637.0,21866.12815976201
3009,1,2,46637.0,21858.169838228132
3010,1,2,46637.0,21835.278642251305
3011,1,1,46637.0,158.43632619781278
3012,1,2,46638.0,36.28288820588697
3013,1,2,46638.0,35.70908085755783
3014,1,2,46638.0,32.945016885281944
3015,1,2,46638.0,31.80252120688816
3016,1,1,46645.0,150.7656272207382
3017,12,24,46669.0,64.70564934796512
3018,1,1,46719.0,103637.0181128653
3019,1,4,46719.0,931.6712428212126
3020,1,1,46803.0,643.821710419829
3021,2,4,46807.0,386.50565140925744
3022,1,1,46814.0,3365.2752138879177
3023,8,32,46845.0,171.51270066375957
3024,4,16,46873.0,6636.93902644519
3025,1,2,46944.0,67.29165684672604
3026,4,8,46945.0,64.11004627081898
3027,4,16,46954.0,6547.856801455534
3028,1,1,47096.0,3225.153815504148
3029,1,1,47105.0,3203.9948367073666
3030,1,2,47108.0,71101.89683827569
3031,1,2,47110.0,388.0187589743067
3032,1,2,47133.0,6928.793451690257
3033,1,1,47187.0,993.4974344705471
3034,1,1,47195.0,985.3800651370073
3035,1,1,47207.0,1534.787135880077
3036,1,1,47214.0,1516.739557066904
3037,1,2,47257.0,5009.1404856775025
3038,4,8,47261.0,66.22334104900229
3039,1,2,47261.0,5004.093526829176
3040,2,8,47262.0,64.59782591727426
3041,1,1,47427.0,863.2788972877767
3042,1,1,47434.0,853.6469077315635
3043,8,16,47549.0,64.22782592009487
3044,8,32,47605.0,547.2005904944062
3045,1,1,47626.0,132.72880536028876
3046,1,2,47718.0,3889.068990509656
3047,1,2,47718.0,3890.4431554502567
3048,2,4,47733.0,2818.1148090558354
3049,1,2,47750.0,40760.21317828614
3050,4,16,47768.0,410.97941060127994
3051,1,2,47850.0,66.31866315901996
3052,1,1,47887.0,136.1801013013221
3053,1,1,47947.0,697.1343577307146
3054,4,16,47948.0,99407.81528310898
3055,4,16,47948.0,99410.12777784908
3056,1,1,47954.0,690.673871837187
3057,4,16,48060.0,105.93006093936904
3058,1,1,48080.0,80349.2490132089
3059,1,1,48106.0,972.8861525918766
3060,1,1,48114.0,965.0547338150701
3061,2,4,48403.0,5620.861435913941
3062,2,4,48521.0,48288.67372395222
3063,1,1,48590.0,147.0123037503175
3064,1,2,48624.0,2827.0929807349476
3065,1,1,48637.0,798.1705291520036
3066,1,1,48644.0,786.9254321619518
3067,1,2,48770.0,95114.25058715607
3068,1,2,48829.0,52127.23696129614
3069,1,1,48831.0,139.66898140049062
3070,1,1,48876.0,82.80452627635397
3071,1,1,48884.0,72.75449756059028
3072,2,4,48998.0,2550.399611997374
3073,1,1,49007.0,1303.0299527462373
3074,1,1,49015.0,1292.3995881439216
3075,2,4,49041.0,375.75688941675645
3076,1,1,49047.0,1040.5186622316637
3077,1,1,49051.0,68.22881989681196
3078,1,1,49055.0,1023.7437695142204
3079,64,128,49071.0,10177.158137138871
3080,64,128,49071.0,11716.219772214787
3081,64,128,49214.0,485411.23239816015
3082,4,8,49350.0,65.41605454003331
3083,8,32,49350.0,64.29110580302435
3084,64,128,49384.0,199939.25497718912
3085,4,8,49404.0,562.9614083153859
3086,8,16,49634.0,7387.9391297239345
3087,1,4,49652.0,65.79730170297394
3088,12,24,49658.0,65.4481559641505
3089,2,4,49662.0,387.44022165343983
3090,2,4,49781.0,1582.1749717309763
3091,1,2,49818.0,3957.5820529327148
3092,1,2,49818.0,3955.8290586679964
3093,2,4,49929.0,1314.2804235405818
3094,1,2,49946.0,18229.2574720436
3095,1,2,49946.0,33.1311356841756
3096,1,2,49946.0,37.45542861717908
3097,1,2,49946.0,18227.256997661287
3098,1,2,49946.0,18206.320918582016
3099,1,2,49946.0,18186.56645479648
3100,1,2,49947.0,33.22126178142378
3101,1,2,49947.0,18184.44686201203
3102,1,2,49947.0,18230.723050344564
3103,1,2,49947.0,18196.773145008876
3104,1,4,49948.0,63.399055147322116
3105,12,24,49951.0,66.83734258976705
3106,1,2,50085.0,2259.826683656805
3107,4,8,50100.0,47636.77328408814
3108,1,1,50107.0,4512.319720276106
3109,1,1,50115.0,4120.764463623683
3110,1,1,50146.0,309.06674971312833
3111,1,1,50154.0,289.6747175019716
3112,1,1,50207.0,46423.13715596671
3113,1,1,50215.0,46405.15429973911
3114,4,8,50256.0,64.13226941321409
3115,2,4,50408.0,220.18548018199826
3116,2,4,50409.0,557.1485310462797
3117,2,4,50409.0,553.5719560083409
3118,1,1,50455.0,148.51938430782008
3119,1,1,50457.0,658.0681783736749
3120,2,4,50548.0,62.92974810352494
3121,1,4,50548.0,64.98777749298098
3122,1,1,50556.0,3875.871698272775
3123,2,4,50584.0,45.09695464421257
3124,1,2,50629.0,13923.097240657362
3125,2,4,50633.0,35.3738220353435
3126,2,4,50674.0,192.11722732569234
3127,1,1,50747.0,1268.8852526742724
3128,1,1,50755.0,1258.7003905339727
3129,2,4,50780.0,72.41158481884828
3130,2,8,50855.0,60.40661784889716
3131,2,4,50908.0,684.8357933783541
3132,1,1,50916.0,4804.974290127614
3133,2,4,50961.0,626.7455423738123
3134,1,1,51076.0,7150.302387636705
3135,1,1,51077.0,7148.627361834586
3136,2,4,51293.0,70.56031643579264
3137,1,1,51332.0,2791.398166250153
3138,1,2,51375.0,16644.814182713177
3139,1,2,51375.0,16626.24995843268
3140,1,2,51375.0,16617.348567460176
3141,1,2,51375.0,33.39543068912577
3142,1,2,51375.0,32.14315408165991
3143,1,2,51375.0,31.35982509840724
3144,1,2,51375.0,16659.563744215426
3145,1,2,51375.0,37.00691192700508
3146,1,2,51375.0,19688.914762405737
3147,1,2,51375.0,32.52367845903118
3148,1,2,51750.0,63.40825981000198
3149,1,1,51776.0,2620.6910099086017
3150,1,1,51784.0,2615.598206827178
3151,1,1,51784.0,4227.812645285005
3152,1,1,51917.0,44862.271040035805
3153,1,1,51924.0,6087.890210737618
3154,1,2,51962.0,35911.77039082471
3155,1,2,51962.0,23600.67026085992
3156,1,2,51963.0,7367.99903593169
3157,1,2,51965.0,23604.99487279669
3158,1,2,51965.0,27563.48819315015
3159,1,2,51965.0,36707.12075489359
3160,1,2,51965.0,23604.757412076102
3161,1,2,52009.0,37010.77576393409
3162,1,2,52009.0,37820.93055027739
3163,1,2,52009.0,37684.125122169615
3164,1,2,52009.0,37669.886081808145
3165,1,2,52009.0,45715.64765770537
3166,1,2,52009.0,37015.23980763749
3167,1,2,52009.0,37689.21499538591
3168,1,2,52009.0,36843.27906029253
3169,1,2,52009.0,37037.53631432942
3170,1,2,52009.0,37850.84199942738
3171,1,2,52009.0,37867.737993263974
3172,1,2,52009.0,35.42850089796623
3173,1,2,52009.0,37990.39938154119
3174,1,2,52009.0,32244.85052537784
3175,1,2,52009.0,46314.686946251175
3176,1,2,52009.0,36863.054605444886
3177,1,2,52009.0,34.15466068373771
3178,1,2,52009.0,37825.164061631156
3179,1,2,52010.0,35.42931080095827
3180,4,8,52050.0,62.41479095300447
3181,1,4,52226.0,1705.4148685461623
3182,2,4,52226.0,2640.171679965616
3183,1,4,52227.0,2640.0698071453494
3184,2,4,52303.0,1833.7585402145257
3185,4,8,52345.0,63.01697973687826
3186,1,4,52346.0,1475.7462041564618
3187,1,2,52390.0,5093.252068299298
3188,1,2,52391.0,5087.654435214624
3189,1,2,52391.0,5086.4703908376505
3190,1,2,52391.0,5087.346935359522
3191,1,2,52391.0,5090.507034395837
3192,1,2,52391.0,5087.055111018421
3193,1,2,52391.0,4883.899467770593
3194,1,2,52391.0,5092.401534445431
3195,1,2,52391.0,5088.069749260955
3196,1,2,52391.0,5090.495622326787
3197,1,2,52391.0,4886.930146146755
3198,1,2,52391.0,4885.419401740238
3199,1,2,52391.0,5086.6261758937535
3200,1,2,52391.0,5086.146466343867
3201,1,2,52391.0,4885.592460992375
3202,1,2,52391.0,5094.0960400135455
3203,1,2,52391.0,5090.977657998149
3204,1,2,52391.0,5090.479674793095
3205,1,2,52391.0,5528.403239542305
3206,1,2,52392.0,5091.080684966612
3207,2,4,52411.0,1635.7366291041944
3208,1,2,52421.0,5673.9277894739935
3209,1,2,52421.0,5458.844955357824
3210,1,2,52421.0,5458.032628852979
3211,1,2,52421.0,5456.012402456336
3212,1,2,52422.0,5454.761321897554
3213,1,2,52422.0,5452.812434195785
3214,1,2,52422.0,5451.779459170178
3215,1,2,52422.0,5682.05287880992
3216,1,2,52422.0,5674.560935939664
3217,1,2,52422.0,5668.391674039976
3218,1,2,52422.0,5660.749025219482
3219,1,2,52422.0,5682.855842628401
3220,1,2,52422.0,5452.144546950755
3221,1,2,52422.0,5457.777551593224
3222,1,2,52422.0,5673.829915749585
3223,1,2,52422.0,5657.472849893836
3224,1,2,52422.0,5682.6293641625225
3225,1,2,52422.0,5454.933112868679
3226,1,2,52422.0,5455.016944386827
3227,1,2,52422.0,5659.857305078169
3228,1,2,52483.0,35337.9568965289
3229,1,2,52483.0,15408.096548507674
3230,1,2,52483.0,26575.985868107102
3231,1,2,52483.0,15422.886745400978
3232,1,2,52483.0,15408.787799131693
3233,1,2,52483.0,35541.48112171509
3234,1,2,52483.0,35541.613184970134
3235,1,2,52483.0,15435.558491943746
3236,1,2,52483.0,15437.72805690373
3237,1,2,52483.0,35541.725498381886
3238,1,2,52545.0,35276.21581093892
3239,1,2,52545.0,36258.027059397646
3240,1,2,52545.0,35274.69107624481
3241,1,2,52545.0,38584.74519796591
3242,1,2,52546.0,31265.832769771838
3243,1,2,52549.0,27689.831206860617
3244,1,2,52549.0,31278.183182132245
3245,1,2,52549.0,35489.685685138276
3246,1,2,52549.0,38584.4328241118
3247,1,2,52571.0,37183.404834836656
3248,1,2,52572.0,37067.86301080453
3249,2,4,52576.0,3204.387711661217
3250,1,2,52577.0,37245.405731908395
3251,1,2,52577.0,37250.02987367291
3252,1,2,52648.0,66.67604314540526
3253,1,1,52821.0,76819.2648548255
3254,1,1,52826.0,1381.8095145775721
3255,1,1,52835.0,1372.0123515037571
3256,1,2,52937.0,4489.902550185717
3257,1,2,52944.0,2218.861841018316
3258,1,1,52945.0,427.0307873765429
3259,1,1,52945.0,428.3121081561306
3260,8,16,52953.0,69.4424994636287
3261,1,2,52990.0,4830.073780949542
3262,1,2,52990.0,5056.290206525009
3263,1,2,52990.0,5043.6933258732815
3264,1,2,52990.0,5045.465244865378
3265,1,2,52990.0,5034.476173386272
3266,1,2,52990.0,5043.380629521726
3267,1,2,52990.0,5055.618418980069
3268,1,2,52990.0,5043.529897783343
3269,1,2,52990.0,4832.558780521841
3270,1,2,52990.0,5044.084514559614
3271,1,2,52990.0,5041.938992444672
3272,1,2,52990.0,5049.47681750493
3273,1,2,52990.0,5044.329111867246
3274,1,2,52991.0,5042.370784198034
3275,1,2,52991.0,5033.368753255061
3276,1,2,52991.0,5029.776844594384
3277,1,2,52991.0,5032.466217578986
3278,1,2,52991.0,5042.030476990847
3279,1,2,52991.0,5054.92170638417
3280,1,2,52991.0,5042.008222594416
3281,1,2,53051.0,14806.334120683046
3282,1,2,53051.0,14956.64984608995
3283,1,2,53051.0,14954.329678456881
3284,1,2,53051.0,34922.47361178196
3285,1,2,53051.0,14794.650119172238
3286,1,2,53051.0,14788.964746079382
3287,1,2,53051.0,17841.491477988
3288,1,2,53051.0,14786.915024470482
3289,1,2,53051.0,14787.662086699036
3290,1,2,53051.0,30314.152683780234
3291,1,2,53113.0,34654.55025771948
3292,1,2,53113.0,26873.407177919005
3293,1,2,53113.0,37961.13605409699
3294,1,2,53117.0,34855.006681518964
3295,1,2,53117.0,34862.053486962395
3296,1,2,53117.0,27065.957465381285
3297,1,2,53138.0,36589.19743856991
3298,1,2,53138.0,35767.71561549136
3299,1,2,53138.0,33.615958635054696
3300,1,2,53139.0,30.695574040104024
3301,2,4,53199.0,1342.7388577144145
3302,1,2,53355.0,7381.51995247371
3303,2,4,53375.0,377.437397663238
3304,1,2,53555.0,5196.259316195245
3305,1,2,53566.0,2123.6042773930394
3306,1,2,53618.0,14156.559242509082
3307,1,2,53618.0,14154.7989657051
3308,1,2,53618.0,14161.755450518986
3309,1,2,53618.0,14162.983902064036
3310,1,2,53618.0,14167.536746187445
3311,1,2,53619.0,32.65383054036408
3312,1,2,53620.0,14176.573149908852
3313,1,2,53620.0,32.74166344555723
3314,1,2,53620.0,31.218711245252756
3315,1,2,53620.0,29.88853422679445
3316,1,2,53682.0,376.345442131384
3317,1,1,53846.0,1941.511190982804
3318,1,1,53972.0,3910.356572370487
3319,2,4,53994.0,387.0846970277478
3320,1,1,54007.0,3868.8744052108395
3321,4,8,54018.0,219.61430967576302
3322,4,8,54019.0,562.3160985585132
3323,4,8,54019.0,558.914778980877
3324,1,2,54027.0,34.235125406819435
3325,1,2,54027.0,13712.325329837973
3326,1,2,54028.0,13698.813211225111
3327,1,2,54028.0,13707.189639230495
3328,1,2,54028.0,13700.485276612893
3329,1,2,54028.0,13732.18084792812
3330,1,2,54028.0,31.626584939566204
3331,1,2,54028.0,34.84119223083056
3332,1,2,54028.0,32.392256308914455
3333,1,2,54028.0,31.263438017259702
3334,1,1,54057.0,628.3127413486228
3335,4,8,54194.0,44.140978627739344
3336,4,8,54243.0,33.42008327797979
3337,4,8,54284.0,193.3639709022206
3338,1,1,54306.0,141.43572752705506
3339,1,2,54363.0,386.52502429817105
3340,4,8,54389.0,78.31914834772243
3341,4,8,54521.0,704.340893931713
3342,4,8,54574.0,648.8353133833117
3343,1,2,54785.0,1127.3919549376383
3344,4,8,54922.0,68.16759244495536
3345,1,1,55039.0,2736.0507123015027
3346,2,4,55050.0,69.28497445987739
3347,1,2,55364.0,3625.367172316628
3348,1,2,55365.0,31.242449307265662
3349,1,1,55822.0,1725.271462285295
3350,1,1,55901.0,1852.1912210633004
3351,1,1,55943.0,1498.1302262436632
3352,1,1,55997.0,1928.5696106978885
3353,1,1,56014.0,558.6738889455302
3354,1,1,56023.0,1635.951070489107
3355,1,1,56099.0,1737.0572433600855
3356,1,2,56138.0,32470.34054644132
3357,1,2,56138.0,32471.84088376609
3358,1,2,56138.0,33260.58243759962
3359,1,2,56138.0,41173.79744022662
3360,1,2,56251.0,1568.0363463167412
3361,1,2,56369.0,221.3780845602685
3362,1,2,56371.0,554.8896958908
3363,1,2,56371.0,554.533807544385
3364,1,1,56486.0,1209.4226811395722
3365,1,1,56494.0,1225.8676060717066
3366,1,2,56545.0,42.600462633395146
3367,1,4,56546.0,66.11766555257843
3368,1,1,56554.0,1316.948240456961
3369,1,2,56595.0,32.85079096235525
3370,1,2,56636.0,189.55884309752045
3371,1,2,56741.0,73.8706947933331
3372,1,2,56801.0,6179.891415136579
3373,1,2,56801.0,5783.141136655728
3374,1,2,56801.0,5586.819989472529
3375,1,2,56801.0,5586.463230379377
3376,1,2,56801.0,5587.670976270419
3377,1,2,56801.0,5785.9294339167245
3378,1,2,56801.0,5788.345406756432
3379,1,2,56801.0,5583.791696362117
3380,1,2,56801.0,5783.584689060315
3381,1,2,56801.0,5788.350851297499
3382,1,2,56801.0,5587.113668461806
3383,1,1,56854.0,63.19265290006096
3384,1,2,56871.0,698.668086342633
3385,1,2,56925.0,637.1555972722789
3386,1,4,56987.0,1586.2906851430346
3387,1,1,57007.0,81.1519144656875
3388,1,2,57012.0,507943.79336216045
3389,1,1,57024.0,82.79687912209359
3390,1,4,57126.0,1332.5660741330455
3391,1,1,57146.0,2457.83803245388
